19.58.566.710 W srv          stop: cancel task, id_task = 11693
19.58.566.713 E srv    send_error: task id = 11692, error: Context size has been exceeded.
19.58.566.715 I slot      release: id  1 | task 11692 | stop processing: n_tokens = 1817, truncated = 0
19.58.566.723 W srv          stop: cancel task, id_task = 11692
19.58.566.758 I slot prompt_clear: id  1 | task -1 | clearing prompt with 1817 tokens
19.58.566.857 E srv    send_error: task id = 11691, error: Context size has been exceeded.
19.58.566.860 I slot      release: id  2 | task 11691 | stop processing: n_tokens = 2413, truncated = 0
19.58.566.905 I slot prompt_clear: id  2 | task -1 | clearing prompt with 2413 tokens
19.58.566.916 W srv          stop: cancel task, id_task = 11691
19.58.567.023 E srv    send_error: task id = 11690, error: Context size has been exceeded.
19.58.567.025 I slot      release: id  3 | task 11690 | stop processing: n_tokens = 1968, truncated = 0
19.58.567.030 W srv          stop: cancel task, id_task = 11690
19.58.567.072 I slot prompt_clear: id  3 | task -1 | clearing prompt with 1968 tokens
19.58.567.162 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1532833114530
19.58.567.162 I srv  get_availabl: updating prompt cache
19.58.567.164 I srv          load:  - looking for better prompt, base f_keep = -1.000, sim = 0.000
20.40.752.863 I slot print_timing: id  3 | task 12906 | n_decoded =    433, tg =  11.23 t/s
20.43.632.281 I slot print_timing: id  0 | task 12909 | n_decoded =    466, tg =  10.58 t/s
20.43.632.497 I slot print_timing: id  1 | task 12908 | n_decoded =    465, tg =  10.82 t/s
20.43.734.363 I slot print_timing: id  2 | task 12907 | n_decoded =    465, tg =  11.07 t/s
20.43.838.182 I slot print_timing: id  3 | task 12906 | n_decoded =    465, tg =  11.17 t/s
20.46.675.525 I slot print_timing: id  0 | task 12909 | n_decoded =    496, tg =  10.54 t/s
20.46.675.790 I slot print_timing: id  1 | task 12908 | n_decoded =    495, tg =  10.76 t/s
20.46.772.084 I slot print_timing: id  2 | task 12907 | n_decoded =    495, tg =  10.99 t/s
20.46.869.055 I slot print_timing: id  3 | task 12906 | n_decoded =    495, tg =  11.08 t/s
20.49.688.148 I slot print_timing: id  0 | task 12909 | n_decoded =    525, tg =  10.48 t/s
20.49.688.375 I slot print_timing: id  1 | task 12908 | n_decoded =    524, tg =  10.69 t/s
20.49.786.687 I slot print_timing: id  2 | task 12907 | n_decoded =    524, tg =  10.90 t/s
20.49.885.349 I slot print_timing: id  3 | task 12906 | n_decoded =    524, tg =  10.99 t/s
20.52.714.573 I slot print_timing: id  0 | task 12909 | n_decoded =    555, tg =  10.45 t/s
20.52.714.805 I slot print_timing: id  1 | task 12908 | n_decoded =    554, tg =  10.64 t/s
20.52.814.213 I slot print_timing: id  2 | task 12907 | n_decoded =    554, tg =  10.84 t/s
20.52.913.643 I slot print_timing: id  3 | task 12906 | n_decoded =    554, tg =  10.92 t/s
20.55.717.938 I slot print_timing: id  0 | task 12909 | n_decoded =    585, tg =  10.43 t/s
20.55.718.167 I slot print_timing: id  1 | task 12908 | n_decoded =    584, tg =  10.61 t/s
20.55.819.129 I slot print_timing: id  2 | task 12907 | n_decoded =    584, tg =  10.79 t/s
20.55.920.171 I slot print_timing: id  3 | task 12906 | n_decoded =    584, tg =  10.87 t/s
20.58.721.226 I slot print_timing: id  0 | task 12909 | n_decoded =    614, tg =  10.39 t/s
20.58.721.478 I slot print_timing: id  1 | task 12908 | n_decoded =    613, tg =  10.56 t/s
20.58.915.025 I slot print_timing: id  2 | task 12907 | n_decoded =    614, tg =  10.73 t/s
20.59.012.682 I slot print_timing: id  3 | task 12906 | n_decoded =    614, tg =  10.81 t/s
21.01.773.644 I slot print_timing: id  0 | task 12909 | n_decoded =    644, tg =  10.36 t/s
21.01.773.854 I slot print_timing: id  1 | task 12908 | n_decoded =    643, tg =  10.52 t/s
21.01.979.470 I slot print_timing: id  2 | task 12907 | n_decoded =    644, tg =  10.69 t/s
21.02.078.889 I slot print_timing: id  3 | task 12906 | n_decoded =    644, tg =  10.76 t/s
21.04.784.929 I slot print_timing: id  0 | task 12909 | n_decoded =    673, tg =  10.33 t/s
21.04.785.137 I slot print_timing: id  1 | task 12908 | n_decoded =    672, tg =  10.48 t/s
21.04.992.802 I slot print_timing: id  2 | task 12907 | n_decoded =    673, tg =  10.64 t/s
21.05.096.323 I slot print_timing: id  3 | task 12906 | n_decoded =    673, tg =  10.70 t/s
21.07.888.046 I slot print_timing: id  0 | task 12909 | n_decoded =    702, tg =  10.28 t/s
21.07.888.290 I slot print_timing: id  1 | task 12908 | n_decoded =    701, tg =  10.43 t/s
21.08.005.319 I slot print_timing: id  2 | task 12907 | n_decoded =    701, tg =  10.58 t/s
21.08.111.549 I slot print_timing: id  3 | task 12906 | n_decoded =    701, tg =  10.64 t/s
21.10.961.668 I slot print_timing: id  0 | task 12909 | n_decoded =    730, tg =  10.23 t/s
21.10.961.899 I slot print_timing: id  1 | task 12908 | n_decoded =    729, tg =  10.37 t/s
21.11.063.778 I slot print_timing: id  2 | task 12907 | n_decoded =    729, tg =  10.51 t/s
21.11.165.411 I slot print_timing: id  3 | task 12906 | n_decoded =    729, tg =  10.57 t/s
21.14.050.741 I slot print_timing: id  0 | task 12909 | n_decoded =    759, tg =  10.20 t/s
21.14.050.967 I slot print_timing: id  1 | task 12908 | n_decoded =    758, tg =  10.33 t/s
21.14.166.456 I slot print_timing: id  2 | task 12907 | n_decoded =    758, tg =  10.46 t/s
21.14.166.676 I slot print_timing: id  3 | task 12906 | n_decoded =    757, tg =  10.52 t/s
21.17.135.720 I slot print_timing: id  0 | task 12909 | n_decoded =    788, tg =  10.16 t/s
21.17.135.930 I slot print_timing: id  1 | task 12908 | n_decoded =    787, tg =  10.29 t/s
21.17.247.016 I slot print_timing: id  2 | task 12907 | n_decoded =    787, tg =  10.42 t/s
21.17.247.237 I slot print_timing: id  3 | task 12906 | n_decoded =    786, tg =  10.47 t/s
21.20.206.590 I slot print_timing: id  0 | task 12909 | n_decoded =    817, tg =  10.14 t/s
21.20.206.820 I slot print_timing: id  1 | task 12908 | n_decoded =    816, tg =  10.26 t/s
21.20.322.449 I slot print_timing: id  2 | task 12907 | n_decoded =    816, tg =  10.38 t/s
21.20.322.663 I slot print_timing: id  3 | task 12906 | n_decoded =    815, tg =  10.43 t/s
21.23.207.538 I slot print_timing: id  0 | task 12909 | n_decoded =    845, tg =  10.11 t/s
21.23.207.774 I slot print_timing: id  1 | task 12908 | n_decoded =    844, tg =  10.22 t/s
21.23.433.395 I slot print_timing: id  2 | task 12907 | n_decoded =    845, tg =  10.34 t/s
21.23.433.610 I slot print_timing: id  3 | task 12906 | n_decoded =    844, tg =  10.39 t/s
21.26.309.359 I slot print_timing: id  0 | task 12909 | n_decoded =    873, tg =  10.07 t/s
21.26.309.589 I slot print_timing: id  1 | task 12908 | n_decoded =    872, tg =  10.18 t/s
21.26.435.489 I slot print_timing: id  2 | task 12907 | n_decoded =    872, tg =  10.29 t/s
21.26.435.686 I slot print_timing: id  3 | task 12906 | n_decoded =    871, tg =  10.34 t/s
21.29.377.920 I slot print_timing: id  0 | task 12909 | n_decoded =    899, tg =  10.01 t/s
21.29.378.135 I slot print_timing: id  1 | task 12908 | n_decoded =    898, tg =  10.12 t/s
21.29.493.954 I slot print_timing: id  2 | task 12907 | n_decoded =    898, tg =  10.23 t/s
21.29.494.171 I slot print_timing: id  3 | task 12906 | n_decoded =    897, tg =  10.28 t/s
21.32.435.190 I slot print_timing: id  0 | task 12909 | n_decoded =    925, tg =   9.96 t/s
21.32.435.459 I slot print_timing: id  1 | task 12908 | n_decoded =    924, tg =  10.07 t/s
21.32.546.887 I slot print_timing: id  2 | task 12907 | n_decoded =    924, tg =  10.17 t/s
21.32.547.097 I slot print_timing: id  3 | task 12906 | n_decoded =    923, tg =  10.22 t/s
21.35.446.673 I slot print_timing: id  0 | task 12909 | n_decoded =    951, tg =   9.92 t/s
21.35.446.912 I slot print_timing: id  1 | task 12908 | n_decoded =    950, tg =  10.02 t/s
21.35.574.722 I slot print_timing: id  2 | task 12907 | n_decoded =    950, tg =  10.12 t/s
21.35.574.927 I slot print_timing: id  3 | task 12906 | n_decoded =    949, tg =  10.16 t/s
21.38.572.678 I slot print_timing: id  0 | task 12909 | n_decoded =    977, tg =   9.87 t/s
21.38.572.891 I slot print_timing: id  1 | task 12908 | n_decoded =    976, tg =   9.97 t/s
21.38.698.527 I slot print_timing: id  2 | task 12907 | n_decoded =    976, tg =  10.06 t/s
21.38.698.733 I slot print_timing: id  3 | task 12906 | n_decoded =    975, tg =  10.10 t/s
21.41.586.869 I slot print_timing: id  0 | task 12909 | n_decoded =   1002, tg =   9.83 t/s
21.41.587.090 I slot print_timing: id  1 | task 12908 | n_decoded =   1001, tg =   9.92 t/s
21.41.746.444 I slot print_timing: id  2 | task 12907 | n_decoded =   1001, tg =  10.01 t/s
21.41.746.700 I slot print_timing: id  3 | task 12906 | n_decoded =   1000, tg =  10.05 t/s
21.44.618.118 I slot print_timing: id  0 | task 12909 | n_decoded =   1028, tg =   9.79 t/s
21.44.618.332 I slot print_timing: id  1 | task 12908 | n_decoded =   1027, tg =   9.88 t/s
21.44.853.653 I slot print_timing: id  2 | task 12907 | n_decoded =   1028, tg =   9.97 t/s
21.44.853.877 I slot print_timing: id  3 | task 12906 | n_decoded =   1027, tg =  10.00 t/s
21.47.669.250 I slot print_timing: id  0 | task 12909 | n_decoded =   1054, tg =   9.75 t/s
21.47.669.481 I slot print_timing: id  1 | task 12908 | n_decoded =   1053, tg =   9.84 t/s
21.47.908.379 I slot print_timing: id  2 | task 12907 | n_decoded =   1054, tg =   9.93 t/s
21.47.908.582 I slot print_timing: id  3 | task 12906 | n_decoded =   1053, tg =   9.96 t/s
21.50.681.430 I slot print_timing: id  0 | task 12909 | n_decoded =   1079, tg =   9.71 t/s
21.50.681.677 I slot print_timing: id  1 | task 12908 | n_decoded =   1078, tg =   9.80 t/s
21.50.923.155 I slot print_timing: id  2 | task 12907 | n_decoded =   1079, tg =   9.88 t/s
21.50.923.406 I slot print_timing: id  3 | task 12906 | n_decoded =   1078, tg =   9.92 t/s
21.53.774.116 I slot print_timing: id  0 | task 12909 | n_decoded =   1104, tg =   9.67 t/s
21.53.774.343 I slot print_timing: id  1 | task 12908 | n_decoded =   1103, tg =   9.75 t/s
21.54.021.809 I slot print_timing: id  2 | task 12907 | n_decoded =   1104, tg =   9.83 t/s
21.54.022.022 I slot print_timing: id  3 | task 12906 | n_decoded =   1103, tg =   9.86 t/s
21.56.881.475 I slot print_timing: id  0 | task 12909 | n_decoded =   1129, tg =   9.63 t/s
21.56.881.710 I slot print_timing: id  1 | task 12908 | n_decoded =   1128, tg =   9.71 t/s
21.57.124.275 I slot print_timing: id  2 | task 12907 | n_decoded =   1129, tg =   9.78 t/s
21.57.124.485 I slot print_timing: id  3 | task 12906 | n_decoded =   1128, tg =   9.82 t/s
21.59.929.997 I slot print_timing: id  0 | task 12909 | n_decoded =   1154, tg =   9.59 t/s
21.59.930.236 I slot print_timing: id  1 | task 12908 | n_decoded =   1153, tg =   9.67 t/s
22.00.167.247 I slot print_timing: id  2 | task 12907 | n_decoded =   1154, tg =   9.74 t/s
22.00.167.482 I slot print_timing: id  3 | task 12906 | n_decoded =   1153, tg =   9.77 t/s
22.02.958.395 I slot print_timing: id  0 | task 12909 | n_decoded =   1179, tg =   9.56 t/s
22.02.958.637 I slot print_timing: id  1 | task 12908 | n_decoded =   1178, tg =   9.63 t/s
22.03.210.271 I slot print_timing: id  2 | task 12907 | n_decoded =   1179, tg =   9.70 t/s
22.03.210.474 I slot print_timing: id  3 | task 12906 | n_decoded =   1178, tg =   9.73 t/s
22.06.067.648 I slot print_timing: id  0 | task 12909 | n_decoded =   1203, tg =   9.51 t/s
22.06.067.870 I slot print_timing: id  1 | task 12908 | n_decoded =   1202, tg =   9.58 t/s
22.06.324.509 I slot print_timing: id  2 | task 12907 | n_decoded =   1203, tg =   9.65 t/s
22.06.324.742 I slot print_timing: id  3 | task 12906 | n_decoded =   1202, tg =   9.68 t/s
22.06.582.797 W decode: failed to find a memory slot for batch of size 4
22.06.582.799 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 512, ret = 1
22.06.582.926 W decode: failed to find a memory slot for batch of size 4
22.06.582.927 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 256, ret = 1
22.06.583.057 W decode: failed to find a memory slot for batch of size 4
22.06.583.058 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 128, ret = 1
22.06.583.186 W decode: failed to find a memory slot for batch of size 4
22.06.583.187 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 64, ret = 1
22.06.583.316 W decode: failed to find a memory slot for batch of size 4
22.06.583.317 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 32, ret = 1
22.06.583.446 W decode: failed to find a memory slot for batch of size 4
22.06.583.447 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 16, ret = 1
22.06.583.577 W decode: failed to find a memory slot for batch of size 4
22.06.583.577 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 8, ret = 1
22.06.583.706 W decode: failed to find a memory slot for batch of size 4
22.06.583.707 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 4, ret = 1
22.06.583.836 W decode: failed to find a memory slot for batch of size 4
22.06.583.837 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 0, n_batch = 2, ret = 1
22.06.679.770 W decode: failed to find a memory slot for batch of size 2
22.06.679.773 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 512, ret = 1
22.06.679.901 W decode: failed to find a memory slot for batch of size 2
22.06.679.902 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 256, ret = 1
22.06.680.035 W decode: failed to find a memory slot for batch of size 2
22.06.680.035 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 128, ret = 1
22.06.680.168 W decode: failed to find a memory slot for batch of size 2
22.06.680.169 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 64, ret = 1
22.06.680.303 W decode: failed to find a memory slot for batch of size 2
22.06.680.304 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 32, ret = 1
22.06.680.436 W decode: failed to find a memory slot for batch of size 2
22.06.680.437 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 16, ret = 1
22.06.680.571 W decode: failed to find a memory slot for batch of size 2
22.06.680.572 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 8, ret = 1
22.06.680.706 W decode: failed to find a memory slot for batch of size 2
22.06.680.706 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 4, ret = 1
22.06.680.840 W decode: failed to find a memory slot for batch of size 2
22.06.680.840 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 2, ret = 1
22.06.680.972 W decode: failed to find a memory slot for batch of size 2
22.06.680.973 W srv  update_slots: failed to find free space in the KV cache, retrying with smaller batch size, i = 2, n_batch = 1, ret = 1
22.06.681.110 W decode: failed to find a memory slot for batch of size 1
22.06.681.112 E srv  update_slots: Context size has been exceeded. i = 2, n_batch = 1, ret = 1
22.06.681.112 E srv    send_error: task id = 12909, error: Context size has been exceeded.
22.06.681.122 I slot      release: id  0 | task 12909 | stop processing: n_tokens = 1748, truncated = 0
22.06.681.144 I slot prompt_clear: id  0 | task -1 | clearing prompt with 1748 tokens
22.06.681.205 W srv          stop: cancel task, id_task = 12909
22.06.681.342 E srv    send_error: task id = 12908, error: Context size has been exceeded.
22.06.681.345 I slot      release: id  1 | task 12908 | stop processing: n_tokens = 2172, truncated = 0
22.06.681.389 I slot prompt_clear: id  1 | task -1 | clearing prompt with 2172 tokens
22.06.681.426 W srv          stop: cancel task, id_task = 12908
22.06.681.552 E srv    send_error: task id = 12907, error: Context size has been exceeded.
22.06.681.554 I slot      release: id  2 | task 12907 | stop processing: n_tokens = 2115, truncated = 0
22.06.681.611 I slot prompt_clear: id  2 | task -1 | clearing prompt with 2115 tokens
22.06.681.654 W srv          stop: cancel task, id_task = 12907
22.06.681.768 E srv    send_error: task id = 12906, error: Context size has been exceeded.
22.06.681.772 I slot      release: id  3 | task 12906 | stop processing: n_tokens = 2159, truncated = 0
22.06.681.776 W srv          stop: cancel task, id_task = 12906
22.06.681.843 I slot prompt_clear: id  3 | task -1 | clearing prompt with 2159 tokens
22.06.681.948 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1532961229087
22.06.681.949 I srv  get_availabl: updating prompt cache
22.06.681.952 I srv          load:  - looking for better prompt, base f_keep = -1.000, sim = 0.000
22.06.681.965 I srv        update:  - cache state: 42 prompts, 1724.638 MiB (limits: 8192.000 MiB, 8192 tokens, 227410 est)
22.06.681.966 I srv        update:    - prompt 0x5b0abe264050:    3172 tokens, checkpoints:  0,   114.263 MiB
22.06.681.967 I srv        update:    - prompt 0x5b0abf27c210:     960 tokens, checkpoints:  0,    34.582 MiB
22.06.681.967 I srv        update:    - prompt 0x5b0abff02570:     968 tokens, checkpoints:  0,    34.870 MiB
22.06.681.968 I srv        update:    - prompt 0x5b0abf295010:    1363 tokens, checkpoints:  0,    49.099 MiB
22.06.681.968 I srv        update:    - prompt 0x5b0ac1d2de90:    1523 tokens, checkpoints:  0,    54.863 MiB
22.06.681.969 I srv        update:    - prompt 0x5b0ac2471030:    1002 tokens, checkpoints:  0,    36.095 MiB
22.06.681.970 I srv        update:    - prompt 0x5b0ac06eeee0:     580 tokens, checkpoints:  0,    20.894 MiB
22.06.681.971 I srv        update:    - prompt 0x5b0abdaa3000:    2223 tokens, checkpoints:  0,    80.078 MiB
22.06.681.971 I srv        update:    - prompt 0x5b0ac06ae3f0:     631 tokens, checkpoints:  0,    22.731 MiB
22.06.681.972 I srv        update:    - prompt 0x5b0ac05617d0:     643 tokens, checkpoints:  0,    23.163 MiB
22.06.681.973 I srv        update:    - prompt 0x5b0ac1c9c5e0:     525 tokens, checkpoints:  0,    18.913 MiB
22.06.681.973 I srv        update:    - prompt 0x5b0ac0563f60:     538 tokens, checkpoints:  0,    19.381 MiB
22.06.681.974 I srv        update:    - prompt 0x5b0abf1cc890:     663 tokens, checkpoints:  0,    23.884 MiB
22.06.681.974 I srv        update:    - prompt 0x5b0ac1ddc800:     607 tokens, checkpoints:  0,    21.866 MiB
22.06.681.975 I srv        update:    - prompt 0x5b0ac1c03000:     659 tokens, checkpoints:  0,    23.740 MiB
22.06.681.976 I srv        update:    - prompt 0x5b0ac164fb10:    1006 tokens, checkpoints:  0,    36.239 MiB
22.06.681.976 I srv        update:    - prompt 0x5b0ac351ea90:     588 tokens, checkpoints:  0,    21.182 MiB
22.06.681.977 I srv        update:    - prompt 0x5b0abf31b5c0:    1833 tokens, checkpoints:  0,    66.030 MiB
22.06.681.977 I srv        update:    - prompt 0x5b0ac104c3f0:     614 tokens, checkpoints:  0,    22.119 MiB
22.06.681.977 I srv        update:    - prompt 0x5b0ac1051ae0:     778 tokens, checkpoints:  0,    28.026 MiB
22.06.681.978 I srv        update:    - prompt 0x5b0ac0706cf0:     898 tokens, checkpoints:  0,    32.349 MiB
22.06.681.979 I srv        update:    - prompt 0x5b0ac08c9350:     954 tokens, checkpoints:  0,    34.366 MiB
22.06.681.980 I srv        update:    - prompt 0x5b0ab66bdd40:    1304 tokens, checkpoints:  0,    46.974 MiB
22.06.681.980 I srv        update:    - prompt 0x5b0ac0ff87d0:     664 tokens, checkpoints:  0,    23.920 MiB
22.06.681.981 I srv        update:    - prompt 0x5b0ac04d46c0:     709 tokens, checkpoints:  0,    25.541 MiB
22.06.681.981 I srv        update:    - prompt 0x5b0ac04d5340:     599 tokens, checkpoints:  0,    21.578 MiB
22.06.681.982 I srv        update:    - prompt 0x5b0ac10ddab0:     682 tokens, checkpoints:  0,    24.568 MiB
22.06.681.982 I srv        update:    - prompt 0x5b0ac09a8040:    1317 tokens, checkpoints:  0,    47.442 MiB
22.06.681.985 I srv        update:    - prompt 0x5b0ac09a4be0:     898 tokens, checkpoints:  0,    32.349 MiB
22.06.681.985 I srv        update:    - prompt 0x5b0abff02350:    1272 tokens, checkpoints:  0,    45.821 MiB
22.06.681.986 I srv        update:    - prompt 0x5b0ac163c5b0:    1128 tokens, checkpoints:  0,    40.634 MiB
22.06.681.995 I srv        update:    - prompt 0x5b0abf367760:    1773 tokens, checkpoints:  0,    63.868 MiB
22.06.681.995 I srv        update:    - prompt 0x5b0abf284ea0:    1115 tokens, checkpoints:  0,    40.166 MiB
22.06.681.996 I srv        update:    - prompt 0x5b0ac08b92e0:    1461 tokens, checkpoints:  0,    52.629 MiB
22.06.681.996 I srv        update:    - prompt 0x5b0abc1a8570:    2214 tokens, checkpoints:  0,    79.754 MiB
22.06.681.997 I srv        update:    - prompt 0x5b0abfe5a810:    1501 tokens, checkpoints:  0,    54.070 MiB
22.06.681.998 I srv        update:    - prompt 0x5b0ac1d23d70:    1656 tokens, checkpoints:  0,    59.654 MiB
22.06.681.999 I srv        update:    - prompt 0x5b0ac0876080:    1661 tokens, checkpoints:  0,    59.834 MiB
22.06.681.999 I srv        update:    - prompt 0x5b0ac05ee5e0:    1166 tokens, checkpoints:  0,    42.003 MiB
22.06.682.000 I srv        update:    - prompt 0x5b0ab9b5b890:    1008 tokens, checkpoints:  0,    36.311 MiB
22.06.682.000 I srv        update:    - prompt 0x5b0ac0ff6160:    1856 tokens, checkpoints:  0,    66.858 MiB
22.06.682.001 I srv        update:    - prompt 0x5b0ac0a10450:    1164 tokens, checkpoints:  0,    41.931 MiB
22.06.682.002 I srv  get_availabl: prompt cache update took 0.05 ms
22.06.682.186 I slot launch_slot_: id  0 | task 13132 | processing task, is_child = 0
22.06.682.189 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1532961229310
22.06.682.190 I srv  get_availabl: updating prompt cache
22.06.682.190 I srv          load:  - looking for better prompt, base f_keep = -1.000, sim = 0.000
22.06.682.193 I srv        update:  - cache state: 42 prompts, 1724.638 MiB (limits: 8192.000 MiB, 8192 tokens, 227410 est)
22.06.682.193 I srv        update:    - prompt 0x5b0abe264050:    3172 tokens, checkpoints:  0,   114.263 MiB
22.06.682.194 I srv        update:    - prompt 0x5b0abf27c210:     960 tokens, checkpoints:  0,    34.582 MiB
22.06.682.194 I srv        update:    - prompt 0x5b0abff02570:     968 tokens, checkpoints:  0,    34.870 MiB
22.06.682.194 I srv        update:    - prompt 0x5b0abf295010:    1363 tokens, checkpoints:  0,    49.099 MiB
22.06.682.195 I srv        update:    - prompt 0x5b0ac1d2de90:    1523 tokens, checkpoints:  0,    54.863 MiB
22.06.682.196 I srv        update:    - prompt 0x5b0ac2471030:    1002 tokens, checkpoints:  0,    36.095 MiB
22.06.682.197 I srv        update:    - prompt 0x5b0ac06eeee0:     580 tokens, checkpoints:  0,    20.894 MiB
22.06.682.197 I srv        update:    - prompt 0x5b0abdaa3000:    2223 tokens, checkpoints:  0,    80.078 MiB
22.06.682.198 I srv        update:    - prompt 0x5b0ac06ae3f0:     631 tokens, checkpoints:  0,    22.731 MiB
22.06.682.198 I srv        update:    - prompt 0x5b0ac05617d0:     643 tokens, checkpoints:  0,    23.163 MiB
22.06.682.199 I srv        update:    - prompt 0x5b0ac1c9c5e0:     525 tokens, checkpoints:  0,    18.913 MiB
22.06.682.199 I srv        update:    - prompt 0x5b0ac0563f60:     538 tokens, checkpoints:  0,    19.381 MiB
22.06.682.200 I srv        update:    - prompt 0x5b0abf1cc890:     663 tokens, checkpoints:  0,    23.884 MiB
22.06.682.201 I srv        update:    - prompt 0x5b0ac1ddc800:     607 tokens, checkpoints:  0,    21.866 MiB
22.06.682.201 I srv        update:    - prompt 0x5b0ac1c03000:     659 tokens, checkpoints:  0,    23.740 MiB
22.06.682.202 I srv        update:    - prompt 0x5b0ac164fb10:    1006 tokens, checkpoints:  0,    36.239 MiB
22.06.682.202 I srv        update:    - prompt 0x5b0ac351ea90:     588 tokens, checkpoints:  0,    21.182 MiB
22.06.682.203 I srv        update:    - prompt 0x5b0abf31b5c0:    1833 tokens, checkpoints:  0,    66.030 MiB
22.06.682.203 I srv        update:    - prompt 0x5b0ac104c3f0:     614 tokens, checkpoints:  0,    22.119 MiB
22.06.682.204 I srv        update:    - prompt 0x5b0ac1051ae0:     778 tokens, checkpoints:  0,    28.026 MiB
22.06.682.204 I srv        update:    - prompt 0x5b0ac0706cf0:     898 tokens, checkpoints:  0,    32.349 MiB
22.06.682.205 I srv        update:    - prompt 0x5b0ac08c9350:     954 tokens, checkpoints:  0,    34.366 MiB
22.06.682.205 I srv        update:    - prompt 0x5b0ab66bdd40:    1304 tokens, checkpoints:  0,    46.974 MiB
22.06.682.206 I srv        update:    - prompt 0x5b0ac0ff87d0:     664 tokens, checkpoints:  0,    23.920 MiB
22.06.682.206 I srv        update:    - prompt 0x5b0ac04d46c0:     709 tokens, checkpoints:  0,    25.541 MiB
22.06.682.207 I srv        update:    - prompt 0x5b0ac04d5340:     599 tokens, checkpoints:  0,    21.578 MiB
22.06.682.207 I srv        update:    - prompt 0x5b0ac10ddab0:     682 tokens, checkpoints:  0,    24.568 MiB
22.06.682.207 I srv        update:    - prompt 0x5b0ac09a8040:    1317 tokens, checkpoints:  0,    47.442 MiB
22.06.682.208 I srv        update:    - prompt 0x5b0ac09a4be0:     898 tokens, checkpoints:  0,    32.349 MiB
22.06.682.209 I srv        update:    - prompt 0x5b0abff02350:    1272 tokens, checkpoints:  0,    45.821 MiB
22.06.682.209 I srv        update:    - prompt 0x5b0ac163c5b0:    1128 tokens, checkpoints:  0,    40.634 MiB
22.06.682.210 I srv        update:    - prompt 0x5b0abf367760:    1773 tokens, checkpoints:  0,    63.868 MiB
22.06.682.211 I srv        update:    - prompt 0x5b0abf284ea0:    1115 tokens, checkpoints:  0,    40.166 MiB
22.06.682.211 I srv        update:    - prompt 0x5b0ac08b92e0:    1461 tokens, checkpoints:  0,    52.629 MiB
22.06.682.212 I srv        update:    - prompt 0x5b0abc1a8570:    2214 tokens, checkpoints:  0,    79.754 MiB
22.06.682.213 I srv        update:    - prompt 0x5b0abfe5a810:    1501 tokens, checkpoints:  0,    54.070 MiB
22.06.682.213 I srv        update:    - prompt 0x5b0ac1d23d70:    1656 tokens, checkpoints:  0,    59.654 MiB
22.06.682.214 I srv        update:    - prompt 0x5b0ac0876080:    1661 tokens, checkpoints:  0,    59.834 MiB
22.06.682.215 I srv        update:    - prompt 0x5b0ac05ee5e0:    1166 tokens, checkpoints:  0,    42.003 MiB
22.06.682.215 I srv        update:    - prompt 0x5b0ab9b5b890:    1008 tokens, checkpoints:  0,    36.311 MiB
22.06.682.216 I srv        update:    - prompt 0x5b0ac0ff6160:    1856 tokens, checkpoints:  0,    66.858 MiB
22.06.682.217 I srv        update:    - prompt 0x5b0ac0a10450:    1164 tokens, checkpoints:  0,    41.931 MiB
22.06.682.217 I srv  get_availabl: prompt cache update took 0.03 ms
22.06.682.294 I slot launch_slot_: id  1 | task 13131 | processing task, is_child = 0
22.06.682.296 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1532961229519
22.06.682.296 I srv  get_availabl: updating prompt cache
22.06.682.297 I srv          load:  - looking for better prompt, base f_keep = -1.000, sim = 0.000
22.06.682.299 I srv        update:  - cache state: 42 prompts, 1724.638 MiB (limits: 8192.000 MiB, 8192 tokens, 227410 est)
